Timestamps,wc2-absolute,wc3-absolute,wc1-absolute,wc2-relative,wc3-relative,wc1-relative
1566561210,4,3,0,0.5714285714285714,0.42857142857142855,0
1566561211,6,4,0,0.6,0.4,0
1566561212,5,4,0,0.5555555555555556,0.4444444444444444,0
1566561213,3,5,0,0.375,0.625,0
1566561214,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561215,6,4,0,0.6,0.4,0
1566561216,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561217,5,4,0,0.5555555555555556,0.4444444444444444,0
1566561218,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561219,4,5,0,0.4444444444444444,0.5555555555555556,0
1566561220,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561221,4,5,0,0.4444444444444444,0.5555555555555556,0
1566561222,3,6,0,0.3333333333333333,0.6666666666666666,0
1566561223,2,6,0,0.25,0.75,0
1566561224,4,7,0,0.36363636363636365,0.6363636363636364,0
1566561225,5,3,0,0.625,0.375,0
1566561226,2,6,0,0.25,0.75,0
1566561227,6,4,0,0.6,0.4,0
1566561228,3,6,0,0.3333333333333333,0.6666666666666666,0
1566561229,3,5,0,0.375,0.625,0
1566561230,4,6,0,0.4,0.6,0
1566561231,3,6,0,0.3333333333333333,0.6666666666666666,0
1566561232,3,5,0,0.375,0.625,0
1566561233,3,7,0,0.3,0.7,0
1566561234,5,5,0,0.5,0.5,0
1566561235,3,4,0,0.42857142857142855,0.5714285714285714,0
1566561236,4,6,0,0.4,0.6,0
1566561237,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561238,5,3,0,0.625,0.375,0
1566561239,4,5,0,0.4444444444444444,0.5555555555555556,0
1566561240,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561241,3,5,0,0.375,0.625,0
1566561242,4,4,0,0.5,0.5,0
1566561243,4,6,0,0.4,0.6,0
1566561244,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561245,3,5,0,0.375,0.625,0
1566561246,3,7,0,0.3,0.7,0
1566561247,4,4,0,0.5,0.5,0
1566561248,4,5,0,0.4444444444444444,0.5555555555555556,0
1566561249,6,4,0,0.6,0.4,0
1566561250,5,5,0,0.5,0.5,0
1566561251,4,4,0,0.5,0.5,0
1566561252,2,8,0,0.2,0.8,0
1566561253,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561254,4,4,0,0.5,0.5,0
1566561255,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561256,4,5,0,0.4444444444444444,0.5555555555555556,0
1566561257,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561258,1,8,0,0.1111111111111111,0.8888888888888888,0
1566561259,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561260,2,6,0,0.25,0.75,0
1566561261,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561262,5,5,0,0.5,0.5,0
1566561263,6,5,0,0.5454545454545454,0.45454545454545453,0
1566561264,3,6,0,0.3333333333333333,0.6666666666666666,0
1566561265,5,6,0,0.45454545454545453,0.5454545454545454,0
1566561266,5,5,0,0.5,0.5,0
1566561267,5,5,0,0.5,0.5,0
1566561268,4,6,0,0.4,0.6,0
1566561269,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561270,3,6,0,0.3333333333333333,0.6666666666666666,0
1566561271,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561272,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561273,5,5,0,0.5,0.5,0
1566561274,2,8,0,0.2,0.8,0
1566561275,3,7,0,0.3,0.7,0
1566561276,5,5,0,0.5,0.5,0
1566561277,7,3,0,0.7,0.3,0
1566561278,2,8,0,0.2,0.8,0
1566561279,4,7,0,0.36363636363636365,0.6363636363636364,0
1566561280,1,9,0,0.1,0.9,0
1566561281,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561282,5,5,0,0.5,0.5,0
1566561283,2,8,0,0.2,0.8,0
1566561284,0,10,0,0,1.0,0
1566561285,5,5,0,0.5,0.5,0
1566561286,5,6,0,0.45454545454545453,0.5454545454545454,0
1566561287,2,8,0,0.2,0.8,0
1566561288,3,6,0,0.3333333333333333,0.6666666666666666,0
1566561289,3,7,0,0.3,0.7,0
1566561290,7,4,0,0.6363636363636364,0.36363636363636365,0
1566561291,3,6,0,0.3333333333333333,0.6666666666666666,0
1566561292,4,6,0,0.4,0.6,0
1566561293,4,7,0,0.36363636363636365,0.6363636363636364,0
1566561294,5,3,0,0.625,0.375,0
1566561295,9,3,0,0.75,0.25,0
1566561296,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561297,4,7,0,0.36363636363636365,0.6363636363636364,0
1566561298,3,7,0,0.3,0.7,0
1566561299,2,8,0,0.2,0.8,0
1566561300,4,6,0,0.4,0.6,0
1566561301,4,6,0,0.4,0.6,0
1566561302,5,5,0,0.5,0.5,0
1566561303,4,6,0,0.4,0.6,0
1566561304,4,7,0,0.36363636363636365,0.6363636363636364,0
1566561305,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561306,6,4,0,0.6,0.4,0
1566561307,4,6,0,0.4,0.6,0
1566561308,3,5,0,0.375,0.625,0
1566561309,7,6,0,0.5384615384615384,0.46153846153846156,0
1566561310,4,5,0,0.4444444444444444,0.5555555555555556,0
1566561311,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561312,6,4,0,0.6,0.4,0
1566561313,3,6,0,0.3333333333333333,0.6666666666666666,0
1566561314,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561315,3,6,0,0.3333333333333333,0.6666666666666666,0
1566561316,3,6,0,0.3333333333333333,0.6666666666666666,0
1566561317,3,7,0,0.3,0.7,0
1566561318,3,9,0,0.25,0.75,0
1566561319,3,6,0,0.3333333333333333,0.6666666666666666,0
1566561320,6,5,0,0.5454545454545454,0.45454545454545453,0
1566561321,5,5,0,0.5,0.5,0
1566561322,2,8,0,0.2,0.8,0
1566561323,5,4,0,0.5555555555555556,0.4444444444444444,0
1566561324,5,5,0,0.5,0.5,0
1566561325,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561326,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561327,2,9,0,0.18181818181818182,0.8181818181818182,0
1566561328,3,7,0,0.3,0.7,0
1566561329,4,5,0,0.4444444444444444,0.5555555555555556,0
1566561330,4,7,0,0.36363636363636365,0.6363636363636364,0
1566561331,6,3,0,0.6666666666666666,0.3333333333333333,0
1566561332,4,6,0,0.4,0.6,0
1566561333,6,4,0,0.6,0.4,0
1566561334,3,7,0,0.3,0.7,0
1566561335,2,9,0,0.18181818181818182,0.8181818181818182,0
1566561336,5,3,0,0.625,0.375,0
1566561337,5,6,0,0.45454545454545453,0.5454545454545454,0
1566561338,2,8,0,0.2,0.8,0
1566561339,4,7,0,0.36363636363636365,0.6363636363636364,0
1566561340,3,7,0,0.3,0.7,0
1566561341,3,7,0,0.3,0.7,0
1566561342,6,4,0,0.6,0.4,0
1566561343,3,7,0,0.3,0.7,0
1566561344,5,6,0,0.45454545454545453,0.5454545454545454,0
1566561345,4,5,0,0.4444444444444444,0.5555555555555556,0
1566561346,4,6,0,0.4,0.6,0
1566561347,4,6,0,0.4,0.6,0
1566561348,3,6,0,0.3333333333333333,0.6666666666666666,0
1566561349,4,7,0,0.36363636363636365,0.6363636363636364,0
1566561350,6,5,0,0.5454545454545454,0.45454545454545453,0
1566561351,2,6,0,0.25,0.75,0
1566561352,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561353,4,5,0,0.4444444444444444,0.5555555555555556,0
1566561354,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561355,4,5,0,0.4444444444444444,0.5555555555555556,0
1566561356,5,6,0,0.45454545454545453,0.5454545454545454,0
1566561357,4,5,0,0.4444444444444444,0.5555555555555556,0
1566561358,3,7,0,0.3,0.7,0
1566561359,5,6,0,0.45454545454545453,0.5454545454545454,0
1566561360,5,5,0,0.5,0.5,0
1566561361,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561362,5,5,0,0.5,0.5,0
1566561363,6,4,0,0.6,0.4,0
1566561364,2,10,0,0.16666666666666666,0.8333333333333334,0
1566561365,4,7,0,0.36363636363636365,0.6363636363636364,0
1566561366,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561367,2,9,0,0.18181818181818182,0.8181818181818182,0
1566561368,7,3,0,0.7,0.3,0
1566561369,2,9,0,0.18181818181818182,0.8181818181818182,0
1566561370,5,5,0,0.5,0.5,0
1566561371,2,11,0,0.15384615384615385,0.8461538461538461,0
1566561372,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561373,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561374,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561375,2,9,0,0.18181818181818182,0.8181818181818182,0
1566561376,6,6,0,0.5,0.5,0
1566561377,3,7,0,0.3,0.7,0
1566561378,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561379,5,7,0,0.4166666666666667,0.5833333333333334,0
1566561380,7,2,0,0.7777777777777778,0.2222222222222222,0
1566561381,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561382,6,5,0,0.5454545454545454,0.45454545454545453,0
1566561383,5,6,0,0.45454545454545453,0.5454545454545454,0
1566561384,7,3,0,0.7,0.3,0
1566561385,5,6,0,0.45454545454545453,0.5454545454545454,0
1566561386,6,5,0,0.5454545454545454,0.45454545454545453,0
1566561387,2,9,0,0.18181818181818182,0.8181818181818182,0
1566561388,6,5,0,0.5454545454545454,0.45454545454545453,0
1566561389,4,6,0,0.4,0.6,0
1566561390,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561391,7,5,0,0.5833333333333334,0.4166666666666667,0
1566561392,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561393,4,6,0,0.4,0.6,0
1566561394,5,6,0,0.45454545454545453,0.5454545454545454,0
1566561395,3,9,0,0.25,0.75,0
1566561396,0,10,0,0,1.0,0
1566561397,5,7,0,0.4166666666666667,0.5833333333333334,0
1566561398,6,4,0,0.6,0.4,0
1566561399,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561400,6,7,0,0.46153846153846156,0.5384615384615384,0
1566561401,3,7,0,0.3,0.7,0
1566561402,5,6,0,0.45454545454545453,0.5454545454545454,0
1566561403,4,6,0,0.4,0.6,0
1566561404,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561405,4,6,0,0.4,0.6,0
1566561406,7,5,0,0.5833333333333334,0.4166666666666667,0
1566561407,5,5,0,0.5,0.5,0
1566561408,3,7,0,0.3,0.7,0
1566561409,2,10,0,0.16666666666666666,0.8333333333333334,0
1566561410,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561411,3,9,0,0.25,0.75,0
1566561412,6,4,0,0.6,0.4,0
1566561413,5,6,0,0.45454545454545453,0.5454545454545454,0
1566561414,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561415,2,8,0,0.2,0.8,0
1566561416,1,11,0,0.08333333333333333,0.9166666666666666,0
1566561417,5,6,0,0.45454545454545453,0.5454545454545454,0
1566561418,6,6,0,0.5,0.5,0
1566561419,4,6,0,0.4,0.6,0
1566561420,4,7,0,0.36363636363636365,0.6363636363636364,0
1566561421,5,7,0,0.4166666666666667,0.5833333333333334,0
1566561422,4,5,0,0.4444444444444444,0.5555555555555556,0
1566561423,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561424,2,7,0,0.2222222222222222,0.7777777777777778,0
1566561425,6,7,0,0.46153846153846156,0.5384615384615384,0
1566561426,4,6,0,0.4,0.6,0
1566561427,4,6,0,0.4,0.6,0
1566561428,5,6,0,0.45454545454545453,0.5454545454545454,0
1566561429,7,6,0,0.5384615384615384,0.46153846153846156,0
1566561430,4,6,0,0.4,0.6,0
1566561431,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561432,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561433,2,9,0,0.18181818181818182,0.8181818181818182,0
1566561434,4,6,0,0.4,0.6,0
1566561435,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561436,2,9,0,0.18181818181818182,0.8181818181818182,0
1566561437,2,9,0,0.18181818181818182,0.8181818181818182,0
1566561438,4,6,0,0.4,0.6,0
1566561439,5,7,0,0.4166666666666667,0.5833333333333334,0
1566561440,4,6,0,0.4,0.6,0
1566561441,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561442,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561443,0,11,0,0,1.0,0
1566561444,2,8,0,0.2,0.8,0
1566561445,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561446,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561447,6,6,0,0.5,0.5,0
1566561448,2,8,0,0.2,0.8,0
1566561449,5,6,0,0.45454545454545453,0.5454545454545454,0
1566561450,7,4,0,0.6363636363636364,0.36363636363636365,0
1566561451,6,6,0,0.5,0.5,0
1566561452,4,6,0,0.4,0.6,0
1566561453,4,7,0,0.36363636363636365,0.6363636363636364,0
1566561454,4,7,0,0.36363636363636365,0.6363636363636364,0
1566561455,5,7,0,0.4166666666666667,0.5833333333333334,0
1566561456,5,4,0,0.5555555555555556,0.4444444444444444,0
1566561457,2,10,0,0.16666666666666666,0.8333333333333334,0
1566561458,2,10,0,0.16666666666666666,0.8333333333333334,0
1566561459,3,7,0,0.3,0.7,0
1566561460,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561461,4,7,0,0.36363636363636365,0.6363636363636364,0
1566561462,4,7,0,0.36363636363636365,0.6363636363636364,0
1566561463,4,9,0,0.3076923076923077,0.6923076923076923,0
1566561464,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561465,6,6,0,0.5,0.5,0
1566561466,6,6,0,0.5,0.5,0
1566561467,5,6,0,0.45454545454545453,0.5454545454545454,0
1566561468,2,11,0,0.15384615384615385,0.8461538461538461,0
1566561469,5,7,0,0.4166666666666667,0.5833333333333334,0
1566561470,1,10,0,0.09090909090909091,0.9090909090909091,0
1566561471,3,10,0,0.23076923076923078,0.7692307692307693,0
1566561472,3,10,0,0.23076923076923078,0.7692307692307693,0
1566561473,3,7,0,0.3,0.7,0
1566561474,2,10,0,0.16666666666666666,0.8333333333333334,0
1566561475,3,10,0,0.23076923076923078,0.7692307692307693,0
1566561476,4,9,0,0.3076923076923077,0.6923076923076923,0
1566561477,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561478,2,8,0,0.2,0.8,0
1566561479,4,10,0,0.2857142857142857,0.7142857142857143,0
1566561480,5,6,0,0.45454545454545453,0.5454545454545454,0
1566561481,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561482,3,9,0,0.25,0.75,0
1566561483,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561484,5,7,0,0.4166666666666667,0.5833333333333334,0
1566561485,5,6,0,0.45454545454545453,0.5454545454545454,0
1566561486,4,9,0,0.3076923076923077,0.6923076923076923,0
1566561487,6,5,0,0.5454545454545454,0.45454545454545453,0
1566561488,4,9,0,0.3076923076923077,0.6923076923076923,0
1566561489,1,11,0,0.08333333333333333,0.9166666666666666,0
1566561490,0,11,0,0,1.0,0
1566561491,8,5,0,0.6153846153846154,0.38461538461538464,0
1566561492,5,7,0,0.4166666666666667,0.5833333333333334,0
1566561493,6,5,0,0.5454545454545454,0.45454545454545453,0
1566561494,8,5,0,0.6153846153846154,0.38461538461538464,0
1566561495,9,3,0,0.75,0.25,0
1566561496,7,6,0,0.5384615384615384,0.46153846153846156,0
1566561497,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561498,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561499,6,7,0,0.46153846153846156,0.5384615384615384,0
1566561500,3,9,0,0.25,0.75,0
1566561501,3,9,0,0.25,0.75,0
1566561502,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561503,5,7,0,0.4166666666666667,0.5833333333333334,0
1566561504,4,9,0,0.3076923076923077,0.6923076923076923,0
1566561505,6,6,0,0.5,0.5,0
1566561506,3,9,0,0.25,0.75,0
1566561507,4,7,0,0.36363636363636365,0.6363636363636364,0
1566561508,8,5,0,0.6153846153846154,0.38461538461538464,0
1566561509,3,9,0,0.25,0.75,0
1566561510,2,9,0,0.18181818181818182,0.8181818181818182,0
1566561511,5,9,0,0.35714285714285715,0.6428571428571429,0
1566561512,2,9,0,0.18181818181818182,0.8181818181818182,0
1566561513,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561514,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561515,5,7,0,0.4166666666666667,0.5833333333333334,0
1566561516,5,7,0,0.4166666666666667,0.5833333333333334,0
1566561517,2,10,0,0.16666666666666666,0.8333333333333334,0
1566561518,6,6,0,0.5,0.5,0
1566561519,2,11,0,0.15384615384615385,0.8461538461538461,0
1566561520,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561521,3,8,0,0.2727272727272727,0.7272727272727273,0
1566561522,5,7,0,0.4166666666666667,0.5833333333333334,0
1566561523,7,6,0,0.5384615384615384,0.46153846153846156,0
1566561524,2,10,0,0.16666666666666666,0.8333333333333334,0
1566561525,1,9,0,0.1,0.9,0
1566561526,8,6,0,0.5714285714285714,0.42857142857142855,0
1566561527,2,10,0,0.16666666666666666,0.8333333333333334,0
1566561528,5,6,0,0.45454545454545453,0.5454545454545454,0
1566561529,6,8,0,0.42857142857142855,0.5714285714285714,0
1566561530,4,5,0,0.4444444444444444,0.5555555555555556,0
1566561531,6,8,0,0.42857142857142855,0.5714285714285714,0
1566561532,5,5,0,0.5,0.5,0
1566561533,7,7,0,0.5,0.5,0
1566561534,6,6,0,0.5,0.5,0
1566561535,7,5,0,0.5833333333333334,0.4166666666666667,0
1566561536,4,9,0,0.3076923076923077,0.6923076923076923,0
1566561537,2,9,0,0.18181818181818182,0.8181818181818182,0
1566561538,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561539,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561540,7,4,0,0.6363636363636364,0.36363636363636365,0
1566561541,7,5,0,0.5833333333333334,0.4166666666666667,0
1566561542,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561543,4,7,0,0.36363636363636365,0.6363636363636364,0
1566561544,4,9,0,0.3076923076923077,0.6923076923076923,0
1566561545,4,7,0,0.36363636363636365,0.6363636363636364,0
1566561546,6,7,0,0.46153846153846156,0.5384615384615384,0
1566561547,3,9,0,0.25,0.75,0
1566561548,2,10,0,0.16666666666666666,0.8333333333333334,0
1566561549,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561550,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561551,4,7,0,0.36363636363636365,0.6363636363636364,0
1566561552,5,7,0,0.4166666666666667,0.5833333333333334,0
1566561553,5,7,0,0.4166666666666667,0.5833333333333334,0
1566561554,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561555,4,9,0,0.3076923076923077,0.6923076923076923,0
1566561556,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561557,6,8,0,0.42857142857142855,0.5714285714285714,0
1566561558,5,6,0,0.45454545454545453,0.5454545454545454,0
1566561559,4,10,0,0.2857142857142857,0.7142857142857143,0
1566561560,2,12,0,0.14285714285714285,0.8571428571428571,0
1566561561,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561562,2,10,0,0.16666666666666666,0.8333333333333334,0
1566561563,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561564,2,11,0,0.15384615384615385,0.8461538461538461,0
1566561565,3,10,0,0.23076923076923078,0.7692307692307693,0
1566561566,3,9,0,0.25,0.75,0
1566561567,5,9,0,0.35714285714285715,0.6428571428571429,0
1566561568,4,10,0,0.2857142857142857,0.7142857142857143,0
1566561569,2,11,0,0.15384615384615385,0.8461538461538461,0
1566561570,3,9,0,0.25,0.75,0
1566561571,6,7,0,0.46153846153846156,0.5384615384615384,0
1566561572,7,7,0,0.5,0.5,0
1566561573,3,9,0,0.25,0.75,0
1566561574,3,11,0,0.21428571428571427,0.7857142857142857,0
1566561575,3,9,0,0.25,0.75,0
1566561576,7,7,0,0.5,0.5,0
1566561577,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561578,3,10,0,0.23076923076923078,0.7692307692307693,0
1566561579,6,7,0,0.46153846153846156,0.5384615384615384,0
1566561580,6,7,0,0.46153846153846156,0.5384615384615384,0
1566561581,1,11,0,0.08333333333333333,0.9166666666666666,0
1566561582,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561583,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561584,7,7,0,0.5,0.5,0
1566561585,4,10,0,0.2857142857142857,0.7142857142857143,0
1566561586,2,10,0,0.16666666666666666,0.8333333333333334,0
1566561587,3,9,0,0.25,0.75,0
1566561588,6,9,0,0.4,0.6,0
1566561589,6,6,0,0.5,0.5,0
1566561590,3,10,0,0.23076923076923078,0.7692307692307693,0
1566561591,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561592,4,10,0,0.2857142857142857,0.7142857142857143,0
1566561593,7,5,0,0.5833333333333334,0.4166666666666667,0
1566561594,7,7,0,0.5,0.5,0
1566561595,6,7,0,0.46153846153846156,0.5384615384615384,0
1566561596,7,7,0,0.5,0.5,0
1566561597,7,4,0,0.6363636363636364,0.36363636363636365,0
1566561598,5,10,0,0.3333333333333333,0.6666666666666666,0
1566561599,5,7,0,0.4166666666666667,0.5833333333333334,0
1566561600,6,8,0,0.42857142857142855,0.5714285714285714,0
1566561601,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561602,4,7,0,0.36363636363636365,0.6363636363636364,0
1566561603,6,8,0,0.42857142857142855,0.5714285714285714,0
1566561604,7,5,0,0.5833333333333334,0.4166666666666667,0
1566561605,7,7,0,0.5,0.5,0
1566561606,6,8,0,0.42857142857142855,0.5714285714285714,0
1566561607,7,6,0,0.5384615384615384,0.46153846153846156,0
1566561608,4,9,0,0.3076923076923077,0.6923076923076923,0
1566561609,6,6,0,0.5,0.5,0
1566561610,3,11,0,0.21428571428571427,0.7857142857142857,0
1566561611,6,7,0,0.46153846153846156,0.5384615384615384,0
1566561612,3,9,0,0.25,0.75,0
1566561613,6,8,0,0.42857142857142855,0.5714285714285714,0
1566561614,3,9,0,0.25,0.75,0
1566561615,2,12,0,0.14285714285714285,0.8571428571428571,0
1566561616,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561617,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561618,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561619,3,10,0,0.23076923076923078,0.7692307692307693,0
1566561620,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561621,8,6,0,0.5714285714285714,0.42857142857142855,0
1566561622,6,7,0,0.46153846153846156,0.5384615384615384,0
1566561623,4,9,0,0.3076923076923077,0.6923076923076923,0
1566561624,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561625,5,9,0,0.35714285714285715,0.6428571428571429,0
1566561626,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561627,2,10,0,0.16666666666666666,0.8333333333333334,0
1566561628,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561629,6,7,0,0.46153846153846156,0.5384615384615384,0
1566561630,6,8,0,0.42857142857142855,0.5714285714285714,0
1566561631,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561632,3,11,0,0.21428571428571427,0.7857142857142857,0
1566561633,6,7,0,0.46153846153846156,0.5384615384615384,0
1566561634,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561635,5,7,0,0.4166666666666667,0.5833333333333334,0
1566561636,2,12,0,0.14285714285714285,0.8571428571428571,0
1566561637,4,8,0,0.3333333333333333,0.6666666666666666,0
1566561638,5,9,0,0.35714285714285715,0.6428571428571429,0
1566561639,5,7,0,0.4166666666666667,0.5833333333333334,0
1566561640,1,13,0,0.07142857142857142,0.9285714285714286,0
1566561641,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561642,2,9,0,0.18181818181818182,0.8181818181818182,0
1566561643,3,12,0,0.2,0.8,0
1566561644,0,11,0,0,1.0,0
1566561645,4,11,0,0.26666666666666666,0.7333333333333333,0
1566561646,1,12,0,0.07692307692307693,0.9230769230769231,0
1566561647,4,10,0,0.2857142857142857,0.7142857142857143,0
1566561648,3,11,0,0.21428571428571427,0.7857142857142857,0
1566561649,6,8,0,0.42857142857142855,0.5714285714285714,0
1566561650,2,12,0,0.14285714285714285,0.8571428571428571,0
1566561651,4,10,0,0.2857142857142857,0.7142857142857143,0
1566561652,6,9,0,0.4,0.6,0
1566561653,3,10,0,0.23076923076923078,0.7692307692307693,0
1566561654,5,9,0,0.35714285714285715,0.6428571428571429,0
1566561655,6,7,0,0.46153846153846156,0.5384615384615384,0
1566561656,1,14,0,0.06666666666666667,0.9333333333333333,0
1566561657,5,10,0,0.3333333333333333,0.6666666666666666,0
1566561658,7,3,0,0.7,0.3,0
1566561659,5,12,0,0.29411764705882354,0.7058823529411765,0
1566561660,3,12,0,0.2,0.8,0
1566561661,5,9,0,0.35714285714285715,0.6428571428571429,0
1566561662,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561663,6,9,0,0.4,0.6,0
1566561664,2,11,0,0.15384615384615385,0.8461538461538461,0
1566561665,4,11,0,0.26666666666666666,0.7333333333333333,0
1566561666,8,5,0,0.6153846153846154,0.38461538461538464,0
1566561667,8,7,0,0.5333333333333333,0.4666666666666667,0
1566561668,6,8,0,0.42857142857142855,0.5714285714285714,0
1566561669,7,5,0,0.5833333333333334,0.4166666666666667,0
1566561670,3,12,0,0.2,0.8,0
1566561671,9,6,0,0.6,0.4,0
1566561672,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561673,5,10,0,0.3333333333333333,0.6666666666666666,0
1566561674,3,11,0,0.21428571428571427,0.7857142857142857,0
1566561675,4,9,0,0.3076923076923077,0.6923076923076923,0
1566561676,4,9,0,0.3076923076923077,0.6923076923076923,0
1566561677,4,11,0,0.26666666666666666,0.7333333333333333,0
1566561678,6,7,0,0.46153846153846156,0.5384615384615384,0
1566561679,4,11,0,0.26666666666666666,0.7333333333333333,0
1566561680,4,9,0,0.3076923076923077,0.6923076923076923,0
1566561681,1,15,0,0.0625,0.9375,0
1566561682,2,11,0,0.15384615384615385,0.8461538461538461,0
1566561683,6,8,0,0.42857142857142855,0.5714285714285714,0
1566561684,7,8,0,0.4666666666666667,0.5333333333333333,0
1566561685,2,11,0,0.15384615384615385,0.8461538461538461,0
1566561686,5,10,0,0.3333333333333333,0.6666666666666666,0
1566561687,2,11,0,0.15384615384615385,0.8461538461538461,0
1566561688,4,10,0,0.2857142857142857,0.7142857142857143,0
1566561689,4,9,0,0.3076923076923077,0.6923076923076923,0
1566561690,4,10,0,0.2857142857142857,0.7142857142857143,0
1566561691,8,8,0,0.5,0.5,0
1566561692,6,6,0,0.5,0.5,0
1566561693,4,11,0,0.26666666666666666,0.7333333333333333,0
1566561694,6,8,0,0.42857142857142855,0.5714285714285714,0
1566561695,7,8,0,0.4666666666666667,0.5333333333333333,0
1566561696,4,9,0,0.3076923076923077,0.6923076923076923,0
1566561697,6,8,0,0.42857142857142855,0.5714285714285714,0
1566561698,5,8,0,0.38461538461538464,0.6153846153846154,0
1566561699,3,12,0,0.2,0.8,0
1566561700,9,4,0,0.6923076923076923,0.3076923076923077,0
1566561701,8,8,0,0.5,0.5,0
1566561702,3,11,0,0.21428571428571427,0.7857142857142857,0
1566561703,4,9,0,0.3076923076923077,0.6923076923076923,0
1566561704,2,11,0,0.15384615384615385,0.8461538461538461,0
1566561705,7,8,0,0.4666666666666667,0.5333333333333333,0
1566561706,4,9,0,0.3076923076923077,0.6923076923076923,0
1566561707,3,12,0,0.2,0.8,0
1566561708,1,13,0,0.07142857142857142,0.9285714285714286,0
1566561709,4,10,0,0.2857142857142857,0.7142857142857143,0
1566561710,5,10,0,0.3333333333333333,0.6666666666666666,0
